x,y,vx,vy,paddle.y
410,30.644427454432233,15,-5.7572952599191884,111
425,24.887132194513043,15,-5.7572952599191884,111
440,19.129836934593854,15,-5.7572952599191884,111
440,19.129836934593854,15,5.7572952599191884,111
455,24.887132194513043,15,5.7572952599191884,111
470,30.644427454432233,15,5.7572952599191884,111
485,36.40172271435142,15,5.7572952599191884,111
500,42.15901797427061,15,5.7572952599191884,111
515,47.9163132341898,15,5.7572952599191884,111
530,53.67360849410899,15,5.7572952599191884,111
545,59.43090375402818,15,5.7572952599191884,111
560,65.18819901394737,15,5.7572952599191884,111
575,70.94549427386656,15,5.7572952599191884,111
590,76.70278953378575,15,5.7572952599191884,111
605,82.46008479370494,15,5.7572952599191884,111
620,88.21738005362413,15,5.7572952599191884,111
635,93.97467531354332,15,5.7572952599191884,111
650,99.7319705734625,15,5.7572952599191884,111
665,105.4892658333817,15,5.7572952599191884,111
680,111.24656109330088,15,5.7572952599191884,111
695,117.00385635322007,15,5.7572952599191884,111
710,122.76115161313926,15,5.7572952599191884,111
725,128.51844687305845,15,5.7572952599191884,111
740,134.27574213297763,15,5.7572952599191884,111
755,140.0330373928968,15,5.7572952599191884,111
770,145.79033265281598,15,5.7572952599191884,111
785,151.54762791273515,15,5.7572952599191884,111
800,157.30492317265433,15,5.7572952599191884,111
815,163.0622184325735,15,5.7572952599191884,111
830,168.81951369249268,15,5.7572952599191884,111
845,174.57680895241185,15,5.7572952599191884,111
860,180.33410421233103,15,5.7572952599191884,111
875,186.0913994722502,15,5.7572952599191884,119
890,191.84869473216938,15,5.7572952599191884,149
905,197.60598999208855,15,5.7572952599191884,169
920,203.36328525200773,15,5.7572952599191884,199
935,209.1205805119269,15,5.7572952599191884,219
950,214.87787577184608,15,5.7572952599191884,237
965,220.63517103176525,15,5.7572952599191884,250
980,226.39246629168443,15,5.7572952599191884,269
995,232.1497615516036,15,5.7572952599191884,286
1010,237.90705681152278,15,5.7572952599191884,294
1025,243.66435207144195,15,5.7572952599191884,304
1040,249.42164733136113,15,5.7572952599191884,314
1055,255.1789425912803,15,5.7572952599191884,321
1070,260.9362378511995,15,5.7572952599191884,329
1085,266.6935331111187,15,5.7572952599191884,329
1100,272.4508283710379,15,5.7572952599191884,329
1115,278.2081236309571,15,5.7572952599191884,329
1130,283.9654188908763,15,5.7572952599191884,329
1145,289.7227141507955,15,5.7572952599191884,329
1160,295.48000941071473,15,5.7572952599191884,329
1175,301.23730467063393,15,5.7572952599191884,329
1190,306.99459993055314,15,5.7572952599191884,329
1205,312.75189519047234,15,5.7572952599191884,329
1220,318.50919045039154,15,5.7572952599191884,329
1235,324.26648571031075,15,5.7572952599191884,329
1250,330.02378097022995,15,5.7572952599191884,329
1265,335.78107623014915,15,5.7572952599191884,329
1280,341.53837149006836,15,5.7572952599191884,329
1295,347.29566674998756,15,5.7572952599191884,329
1310,353.05296200990676,15,5.7572952599191884,329
1325,358.81025726982597,15,5.7572952599191884,329
1325,358.81025726982597,-15,5.7572952599191884,329
1310,364.56755252974517,-15,5.7572952599191884,329
1295,370.3248477896644,-15,5.7572952599191884,329
1280,376.0821430495836,-15,5.7572952599191884,329
1265,381.8394383095028,-15,5.7572952599191884,329
1250,387.596733569422,-15,5.7572952599191884,329
1235,393.3540288293412,-15,5.7572952599191884,329
1220,399.1113240892604,-15,5.7572952599191884,329
1205,404.8686193491796,-15,5.7572952599191884,329
1190,410.6259146090988,-15,5.7572952599191884,329
1175,416.383209869018,-15,5.7572952599191884,329
1160,422.1405051289372,-15,5.7572952599191884,329
1145,427.8978003888564,-15,5.7572952599191884,329
1130,433.6550956487756,-15,5.7572952599191884,329
1115,439.4123909086948,-15,5.7572952599191884,329
1100,445.169686168614,-15,5.7572952599191884,329
1085,450.9269814285332,-15,5.7572952599191884,329
1070,456.6842766884524,-15,5.7572952599191884,329
1055,462.44157194837163,-15,5.7572952599191884,329
1040,468.19886720829084,-15,5.7572952599191884,329
1025,473.95616246821004,-15,5.7572952599191884,329
1010,479.71345772812924,-15,5.7572952599191884,329
995,485.47075298804845,-15,5.7572952599191884,329
980,491.22804824796765,-15,5.7572952599191884,329
965,496.98534350788685,-15,5.7572952599191884,329
950,502.74263876780606,-15,5.7572952599191884,329
935,508.49993402772526,-15,5.7572952599191884,329
920,514.2572292876445,-15,5.7572952599191884,329
905,520.0145245475636,-15,5.7572952599191884,329
890,525.7718198074828,-15,5.7572952599191884,329
875,531.5291150674019,-15,5.7572952599191884,329
860,537.286410327321,-15,5.7572952599191884,336
845,543.0437055872402,-15,5.7572952599191884,352
830,548.8010008471593,-15,5.7572952599191884,373
815,554.5582961070785,-15,5.7572952599191884,379
800,560.3155913669976,-15,5.7572952599191884,385
785,566.0728866269168,-15,5.7572952599191884,394
770,571.8301818868359,-15,5.7572952599191884,399
755,577.5874771467551,-15,5.7572952599191884,405
740,583.3447724066742,-15,5.7572952599191884,410
725,589.1020676665934,-15,5.7572952599191884,413
710,594.8593629265125,-15,5.7572952599191884,417
695,600.6166581864317,-15,5.7572952599191884,419
680,606.3739534463508,-15,5.7572952599191884,421
665,612.13124870627,-15,5.7572952599191884,423
650,617.8885439661891,-15,5.7572952599191884,425
635,623.6458392261083,-15,5.7572952599191884,427
620,629.4031344860274,-15,5.7572952599191884,430
620,629.4031344860274,-15,-5.7572952599191884,433
605,623.6458392261083,-15,-5.7572952599191884,434
590,617.8885439661891,-15,-5.7572952599191884,437
575,612.13124870627,-15,-5.7572952599191884,439
560,606.3739534463508,-15,-5.7572952599191884,441
545,600.6166581864317,-15,-5.7572952599191884,443
530,594.8593629265125,-15,-5.7572952599191884,445
515,589.1020676665934,-15,-5.7572952599191884,446
500,583.3447724066742,-15,-5.7572952599191884,447
485,577.5874771467551,-15,-5.7572952599191884,449
470,571.8301818868359,-15,-5.7572952599191884,450
455,566.0728866269168,-15,-5.7572952599191884,450
440,560.3155913669976,-15,-5.7572952599191884,451
425,554.5582961070785,-15,-5.7572952599191884,451
410,548.8010008471593,-15,-5.7572952599191884,452
395,543.0437055872402,-15,-5.7572952599191884,453
380,537.286410327321,-15,-5.7572952599191884,453
365,531.5291150674019,-15,-5.7572952599191884,453
350,525.7718198074828,-15,-5.7572952599191884,453
335,520.0145245475636,-15,-5.7572952599191884,453
320,514.2572292876445,-15,-5.7572952599191884,453
305,508.49993402772526,-15,-5.7572952599191884,448
290,502.74263876780606,-15,-5.7572952599191884,443
275,496.98534350788685,-15,-5.7572952599191884,436
260,491.22804824796765,-15,-5.7572952599191884,431
245,485.47075298804845,-15,-5.7572952599191884,426
230,479.71345772812924,-15,-5.7572952599191884,418
215,473.95616246821004,-15,-5.7572952599191884,412
200,468.19886720829084,-15,-5.7572952599191884,404
185,462.44157194837163,-15,-5.7572952599191884,400
170,456.6842766884524,-15,-5.7572952599191884,395
155,450.9269814285332,-15,-5.7572952599191884,391
140,445.169686168614,-15,-5.7572952599191884,388
125,439.4123909086948,-15,-5.7572952599191884,385
110,433.6550956487756,-15,-5.7572952599191884,383
95,427.8978003888564,-15,-5.7572952599191884,378
80,422.1405051289372,-15,-5.7572952599191884,374
65,416.383209869018,-15,-5.7572952599191884,366
50,410.6259146090988,-15,-5.7572952599191884,362
50,410.6259146090988,15,-1.8658381657755043,354
65,408.76007644332327,15,-1.8658381657755043,349
80,406.89423827754774,15,-1.8658381657755043,344
95,405.0284001117722,15,-1.8658381657755043,341
110,403.1625619459967,15,-1.8658381657755043,339
125,401.29672378022116,15,-1.8658381657755043,336
140,399.43088561444563,15,-1.8658381657755043,335
155,397.5650474486701,15,-1.8658381657755043,333
170,395.69920928289457,15,-1.8658381657755043,333
185,393.83337111711904,15,-1.8658381657755043,331
200,391.9675329513435,15,-1.8658381657755043,331
215,390.101694785568,15,-1.8658381657755043,331
230,388.23585661979246,15,-1.8658381657755043,331
245,386.37001845401693,15,-1.8658381657755043,331
260,384.5041802882414,15,-1.8658381657755043,331
275,382.6383421224659,15,-1.8658381657755043,331
290,380.77250395669034,15,-1.8658381657755043,331
305,378.9066657909148,15,-1.8658381657755043,331
320,377.0408276251393,15,-1.8658381657755043,331
335,375.17498945936376,15,-1.8658381657755043,331
350,373.30915129358823,15,-1.8658381657755043,331
365,371.4433131278127,15,-1.8658381657755043,331
380,369.5774749620372,15,-1.8658381657755043,331
395,367.71163679626164,15,-1.8658381657755043,331
410,365.8457986304861,15,-1.8658381657755043,331
425,363.9799604647106,15,-1.8658381657755043,331
440,362.11412229893506,15,-1.8658381657755043,331
455,360.24828413315953,15,-1.8658381657755043,331
470,358.382445967384,15,-1.8658381657755043,331
485,356.5166078016085,15,-1.8658381657755043,331
500,354.65076963583294,15,-1.8658381657755043,331
515,352.7849314700574,15,-1.8658381657755043,331
530,350.9190933042819,15,-1.8658381657755043,331
545,349.05325513850636,15,-1.8658381657755043,331
560,347.18741697273083,15,-1.8658381657755043,331
575,345.3215788069553,15,-1.8658381657755043,331
590,343.4557406411798,15,-1.8658381657755043,331
605,341.58990247540424,15,-1.8658381657755043,331
620,339.7240643096287,15,-1.8658381657755043,331
635,337.8582261438532,15,-1.8658381657755043,331
650,335.99238797807766,15,-1.8658381657755043,331
665,334.12654981230213,15,-1.8658381657755043,331
680,332.2607116465266,15,-1.8658381657755043,331
695,330.3948734807511,15,-1.8658381657755043,327
710,328.52903531497554,15,-1.8658381657755043,320
725,326.6631971492,15,-1.8658381657755043,298
740,324.7973589834245,15,-1.8658381657755043,278
755,322.93152081764896,15,-1.8658381657755043,256
770,321.06568265187343,15,-1.8658381657755043,250
785,319.1998444860979,15,-1.8658381657755043,245
800,317.3340063203224,15,-1.8658381657755043,241
815,315.46816815454685,15,-1.8658381657755043,236
830,313.6023299887713,15,-1.8658381657755043,234
845,311.7364918229958,15,-1.8658381657755043,230
860,309.87065365722026,15,-1.8658381657755043,226
875,308.00481549144473,15,-1.8658381657755043,226
890,306.1389773256692,15,-1.8658381657755043,226
905,304.2731391598937,15,-1.8658381657755043,226
920,302.40730099411815,15,-1.8658381657755043,226
935,300.5414628283426,15,-1.8658381657755043,226
950,298.6756246625671,15,-1.8658381657755043,226
965,296.80978649679156,15,-1.8658381657755043,226
980,294.94394833101603,15,-1.8658381657755043,226
995,293.0781101652405,15,-1.8658381657755043,226
1010,291.212271999465,15,-1.8658381657755043,226
1025,289.34643383368945,15,-1.8658381657755043,226
1040,287.4805956679139,15,-1.8658381657755043,226
1055,285.6147575021384,15,-1.8658381657755043,226
1070,283.74891933636286,15,-1.8658381657755043,226
1085,281.88308117058733,15,-1.8658381657755043,226
1100,280.0172430048118,15,-1.8658381657755043,226
1115,278.1514048390363,15,-1.8658381657755043,226
1130,276.28556667326075,15,-1.8658381657755043,226
1145,274.4197285074852,15,-1.8658381657755043,226
1160,272.5538903417097,15,-1.8658381657755043,226
1175,270.68805217593416,15,-1.8658381657755043,226
1190,268.82221401015863,15,-1.8658381657755043,226
1205,266.9563758443831,15,-1.8658381657755043,226
1220,265.0905376786076,15,-1.8658381657755043,226
1235,263.22469951283205,15,-1.8658381657755043,226
1250,261.3588613470565,15,-1.8658381657755043,226
1265,259.493023181281,15,-1.8658381657755043,226
1280,257.62718501550546,15,-1.8658381657755043,226
1295,255.76134684972996,15,-1.8658381657755043,226
1310,253.89550868395446,15,-1.8658381657755043,226
1325,252.02967051817896,15,-1.8658381657755043,226
1325,252.02967051817896,-15,-1.8658381657755043,226
1310,250.16383235240346,-15,-1.8658381657755043,226
1295,248.29799418662796,-15,-1.8658381657755043,226
1280,246.43215602085246,-15,-1.8658381657755043,226
1265,244.56631785507696,-15,-1.8658381657755043,226
1250,242.70047968930146,-15,-1.8658381657755043,226
1235,240.83464152352596,-15,-1.8658381657755043,226
1220,238.96880335775046,-15,-1.8658381657755043,226
1205,237.10296519197496,-15,-1.8658381657755043,226
1190,235.23712702619946,-15,-1.8658381657755043,226
1175,233.37128886042396,-15,-1.8658381657755043,226
1160,231.50545069464846,-15,-1.8658381657755043,226
1145,229.63961252887296,-15,-1.8658381657755043,226
1130,227.77377436309746,-15,-1.8658381657755043,226
1115,225.90793619732196,-15,-1.8658381657755043,226
1100,224.04209803154646,-15,-1.8658381657755043,226
1085,222.17625986577096,-15,-1.8658381657755043,226
1070,220.31042169999546,-15,-1.8658381657755043,226
1055,218.44458353421996,-15,-1.8658381657755043,226
1040,216.57874536844446,-15,-1.8658381657755043,226
1025,214.71290720266896,-15,-1.8658381657755043,226
1010,212.84706903689346,-15,-1.8658381657755043,226
995,210.98123087111796,-15,-1.8658381657755043,226
980,209.11539270534246,-15,-1.8658381657755043,226
965,207.24955453956696,-15,-1.8658381657755043,226
950,205.38371637379146,-15,-1.8658381657755043,226
935,203.51787820801596,-15,-1.8658381657755043,226
920,201.65204004224046,-15,-1.8658381657755043,226
905,199.78620187646496,-15,-1.8658381657755043,226
890,197.92036371068946,-15,-1.8658381657755043,226
875,196.05452554491396,-15,-1.8658381657755043,226
860,194.18868737913846,-15,-1.8658381657755043,226
845,192.32284921336296,-15,-1.8658381657755043,226
830,190.45701104758746,-15,-1.8658381657755043,226
815,188.59117288181196,-15,-1.8658381657755043,226
800,186.72533471603646,-15,-1.8658381657755043,226
785,184.85949655026096,-15,-1.8658381657755043,226
770,182.99365838448546,-15,-1.8658381657755043,226
755,181.12782021870996,-15,-1.8658381657755043,226
740,179.26198205293446,-15,-1.8658381657755043,225
725,177.39614388715896,-15,-1.8658381657755043,215
710,175.53030572138346,-15,-1.8658381657755043,206
695,173.66446755560796,-15,-1.8658381657755043,196
680,171.79862938983246,-15,-1.8658381657755043,182
665,169.93279122405696,-15,-1.8658381657755043,176
650,168.06695305828146,-15,-1.8658381657755043,169
635,166.20111489250596,-15,-1.8658381657755043,167
620,164.33527672673046,-15,-1.8658381657755043,164
605,162.46943856095496,-15,-1.8658381657755043,159
590,160.60360039517946,-15,-1.8658381657755043,156
575,158.73776222940396,-15,-1.8658381657755043,153
560,156.87192406362846,-15,-1.8658381657755043,149
545,155.00608589785296,-15,-1.8658381657755043,146
530,153.14024773207746,-15,-1.8658381657755043,143
515,151.27440956630196,-15,-1.8658381657755043,141
500,149.40857140052645,-15,-1.8658381657755043,139
485,147.54273323475095,-15,-1.8658381657755043,137
470,145.67689506897545,-15,-1.8658381657755043,135
455,143.81105690319995,-15,-1.8658381657755043,131
440,141.94521873742445,-15,-1.8658381657755043,129
425,140.07938057164895,-15,-1.8658381657755043,126
410,138.21354240587345,-15,-1.8658381657755043,124
395,136.34770424009795,-15,-1.8658381657755043,121
380,134.48186607432245,-15,-1.8658381657755043,118
365,132.61602790854695,-15,-1.8658381657755043,115
350,130.75018974277145,-15,-1.8658381657755043,111
335,128.88435157699595,-15,-1.8658381657755043,108
320,127.01851341122045,-15,-1.8658381657755043,106
305,125.15267524544495,-15,-1.8658381657755043,103
290,123.28683707966945,-15,-1.8658381657755043,101
275,121.42099891389395,-15,-1.8658381657755043,98
260,119.55516074811845,-15,-1.8658381657755043,95
245,117.68932258234295,-15,-1.8658381657755043,93
230,115.82348441656745,-15,-1.8658381657755043,91
215,113.95764625079195,-15,-1.8658381657755043,89
200,112.09180808501645,-15,-1.8658381657755043,88
185,110.22596991924095,-15,-1.8658381657755043,87
170,108.36013175346545,-15,-1.8658381657755043,87
155,106.49429358768995,-15,-1.8658381657755043,86
140,104.62845542191445,-15,-1.8658381657755043,85
125,102.76261725613895,-15,-1.8658381657755043,85
110,100.89677909036345,-15,-1.8658381657755043,85
